  Time                 , V(VO)                
  1.002199636114e-003  ,1.403847790153e+000  
  1.002206636115e-003  ,1.424204227308e+000  
  1.002213636116e-003  ,1.444634993475e+000  
  1.002220636118e-003  ,1.465139734651e+000  
  1.002227636119e-003  ,1.485718113714e+000  
  1.002234636120e-003  ,1.506369874260e+000  
  1.002244136121e-003  ,1.534515532187e+000  
  1.002251136122e-003  ,1.555331808039e+000  
  1.002258136123e-003  ,1.576087634095e+000  
  1.002265136124e-003  ,1.596696650233e+000  
  1.002272136125e-003  ,1.617125534373e+000  
  1.002279136126e-003  ,1.637365697702e+000  
  1.002286136127e-003  ,1.657414235526e+000  
  1.002293136129e-003  ,1.677269424370e+000  
  1.002300136130e-003  ,1.696930417469e+000  
  1.002307136131e-003  ,1.716396547390e+000  
  1.002314136132e-003  ,1.735668374495e+000  
  1.002321136133e-003  ,1.754746361093e+000  
  1.002326695011e-003  ,1.769759026350e+000  
  1.002333695012e-003  ,1.788490528311e+000  
  1.002340695013e-003  ,1.807029473013e+000  
  1.002347695014e-003  ,1.825376282566e+000  
  1.002354695016e-003  ,1.843531283764e+000  
  1.002361695017e-003  ,1.861495002336e+000  
  1.002368695018e-003  ,1.879267918157e+000  
  1.002375695019e-003  ,1.896850318235e+000  
  1.002382695020e-003  ,1.914242777350e+000  
  1.002389695021e-003  ,1.931445673962e+000  
  1.002396695022e-003  ,1.948459314301e+000  
  1.002403695023e-003  ,1.965284288212e+000  
  1.002410695024e-003  ,1.981920879610e+000  
  1.002417695025e-003  ,1.998369584994e+000  
  1.002424695027e-003  ,2.014630828873e+000  
  1.002431695028e-003  ,2.030705035362e+000  
  1.002438695029e-003  ,2.046592628843e+000  
  1.002445695030e-003  ,2.062294033057e+000  
  1.002452695031e-003  ,2.077809741728e+000  
  1.002459695032e-003  ,2.093140037257e+000  
  1.002466695033e-003  ,2.108285413730e+000  
  1.002473695034e-003  ,2.123246364341e+000  
  1.002480695035e-003  ,2.138023170591e+000  
  1.002487695036e-003  ,2.152616324998e+000  
  1.002494695038e-003  ,2.167026249378e+000  
  1.002499000002e-003  ,2.175797483359e+000  
  1.002499100002e-003  ,2.176000389457e+000  
  1.002499300004e-003  ,2.176406056628e+000  
  1.002499700007e-003  ,2.177217033380e+000  
  1.002500000002e-003  ,2.177824906108e+000  
  1.002500080003e-003  ,2.177986940559e+000  
  1.002500240004e-003  ,2.178310961790e+000  
  1.002500560006e-003  ,2.178958718256e+000  
  1.002501200011e-003  ,2.180253087349e+000  
  1.002502480021e-003  ,2.182837251580e+000  
  1.002505040041e-003  ,2.187987292720e+000  
  1.002510160080e-003  ,2.198214316860e+000  
  1.002517160081e-003  ,2.212039049486e+000  
  1.002524160082e-003  ,2.225682324894e+000  
  1.002531160083e-003  ,2.239144563447e+000  
  1.002538160084e-003  ,2.252426185209e+000  
  1.002545160085e-003  ,2.265527610114e+000  
  1.002552160086e-003  ,2.278449257804e+000  
  1.002559160087e-003  ,2.291191547374e+000  
  1.002566160088e-003  ,2.303754967360e+000  
  1.002573160089e-003  ,2.316139889551e+000  
  1.002580160091e-003  ,2.328346716528e+000  
  1.002587160092e-003  ,2.340375757863e+000  
  1.002594160093e-003  ,2.352227531881e+000  
  1.002601160094e-003  ,2.363902455900e+000  
  1.002608160095e-003  ,2.375400946909e+000  
  1.002615160096e-003  ,2.386723490970e+000  
  1.002622160097e-003  ,2.397870365627e+000  
  1.002629160098e-003  ,2.408842056379e+000  
  1.002636160099e-003  ,2.419638978966e+000  
  1.002643160100e-003  ,2.430261548808e+000  
  1.002650160102e-003  ,2.440710181019e+000  
  1.002657160103e-003  ,2.450985359458e+000  
  1.002664160104e-003  ,2.461087360403e+000  
  1.002671160105e-003  ,2.471016667131e+000  
  1.002678160106e-003  ,2.480773762386e+000  
  1.002685160107e-003  ,2.490358921806e+000  
  1.002692160108e-003  ,2.499772627542e+000  
  1.002699160109e-003  ,2.509015292361e+000  
  1.002706160110e-003  ,2.518087328618e+000  
  1.002713160111e-003  ,2.526989217226e+000  
  1.002720160113e-003  ,2.535721232878e+000  
  1.002727160114e-003  ,2.544283855959e+000  
  1.002734160115e-003  ,2.552677497643e+000  
  1.002741160116e-003  ,2.560902568800e+000  
  1.002748160117e-003  ,2.568959548409e+000  
  1.002755160118e-003  ,2.576848709929e+000  
  1.002762160119e-003  ,2.584570531682e+000  
  1.002769160120e-003  ,2.592125423241e+000  
  1.002776160121e-003  ,2.599513861998e+000  
  1.002783160122e-003  ,2.606736120520e+000  
  1.002790160124e-003  ,2.613792675572e+000  
  1.002797160125e-003  ,2.620683935382e+000  
  1.002804160126e-003  ,2.627410375759e+000  
  1.002811160127e-003  ,2.633972358858e+000  
  1.002818160128e-003  ,2.640370178764e+000  
  1.002825160129e-003  ,2.646604332935e+000  
  1.002832160130e-003  ,2.652675227932e+000  
  1.002839160131e-003  ,2.658583337576e+000  
  1.002846160132e-003  ,2.664328932385e+000  
  1.002853160133e-003  ,2.669912485543e+000  
  1.002860160135e-003  ,2.675334402202e+000  
  1.002867160136e-003  ,2.680595154573e+000  
  1.002874160137e-003  ,2.685695012257e+000  
  1.002881160138e-003  ,2.690634514105e+000  
  1.002888160139e-003  ,2.695413929254e+000  
  1.002895160140e-003  ,2.700033728461e+000  
  1.002902160141e-003  ,2.704494314841e+000  
  1.002909160142e-003  ,2.708796091231e+000  
  1.002916160143e-003  ,2.712939460016e+000  
  1.002923160144e-003  ,2.716924890161e+000  
  1.002930160146e-003  ,2.720752738655e+000  
  1.002937160147e-003  ,2.724423391902e+000  
  1.002944160148e-003  ,2.727937146966e+000  
  1.002951160149e-003  ,2.731294500999e+000  
  1.002958160150e-003  ,2.734495853978e+000  
  1.002967660151e-003  ,2.738590668274e+000  
  1.002974660152e-003  ,2.741430148131e+000  
  1.002978602254e-003  ,2.742982793229e+000  
  1.002985602255e-003  ,2.745754515056e+000  
  1.002992602257e-003  ,2.748600082351e+000  
  1.002999602258e-003  ,2.751542378606e+000  
  1.003006602259e-003  ,2.754589200778e+000  
  1.003013602260e-003  ,2.757749444268e+000  
  1.003020602261e-003  ,2.761023627244e+000  
  1.003027602262e-003  ,2.764411754836e+000  
