X--Trace 1::[I(C2:1) | I(PR2)];Y--Trace 1::[I(C2:1) | I(PR2)];;X--Trace 2::[V(out2) | V(PR1)];Y--Trace 2::[V(out2) | V(PR1)]
5.04052E-05;-0.007348993;;5.04052E-05;10.2698566
5.04062E-05;-0.007348995;;5.04062E-05;10.26651615
5.04072E-05;-0.007348996;;5.04072E-05;10.26317569
5.04082E-05;-0.007348998;;5.04082E-05;10.25983524
5.04092E-05;-0.007348999;;5.04092E-05;10.25649479
5.04102E-05;-0.007349001;;5.04102E-05;10.25315433
5.04112E-05;-0.007349002;;5.04112E-05;10.24981388
5.04122E-05;-0.007349004;;5.04122E-05;10.24647342
5.04132E-05;-0.007349005;;5.04132E-05;10.24313296
5.04142E-05;-0.007349007;;5.04142E-05;10.23979251
5.04152E-05;-0.007349008;;5.04152E-05;10.23645205
5.04162E-05;-0.00734901;;5.04162E-05;10.23311159
5.04172E-05;-0.007349011;;5.04172E-05;10.22977113
5.04182E-05;-0.007349013;;5.04182E-05;10.22643067
5.04192E-05;-0.007349014;;5.04192E-05;10.22309021
5.04202E-05;-0.007349016;;5.04202E-05;10.21974975
5.04212E-05;-0.007349017;;5.04212E-05;10.21640929
5.04222E-05;-0.007349019;;5.04222E-05;10.21306882
5.04232E-05;-0.00734902;;5.04232E-05;10.20972836
5.04242E-05;-0.007349021;;5.04242E-05;10.2063879
5.04252E-05;-0.007349023;;5.04252E-05;10.20304743
5.04262E-05;-0.007349024;;5.04262E-05;10.19970697
5.04272E-05;-0.007349026;;5.04272E-05;10.1963665
5.04282E-05;-0.007349027;;5.04282E-05;10.19302603
5.04292E-05;-0.007349029;;5.04292E-05;10.18968557
5.04302E-05;-0.00734903;;5.04302E-05;10.1863451
5.04312E-05;-0.007349031;;5.04312E-05;10.18300463
5.04322E-05;-0.007349033;;5.04322E-05;10.17966416
5.04332E-05;-0.007349034;;5.04332E-05;10.17632369
5.04342E-05;-0.007349035;;5.04342E-05;10.17298322
5.04352E-05;-0.007349037;;5.04352E-05;10.16964275
5.04362E-05;-0.007349038;;5.04362E-05;10.16630228
5.04372E-05;-0.007349039;;5.04372E-05;10.16296181
5.04382E-05;-0.007349041;;5.04382E-05;10.15962133
5.04392E-05;-0.007349042;;5.04392E-05;10.15628086
5.04402E-05;-0.007349043;;5.04402E-05;10.15294039
5.04412E-05;-0.007349045;;5.04412E-05;10.14959991
5.04422E-05;-0.007349046;;5.04422E-05;10.14625944
5.04432E-05;-0.007349047;;5.04432E-05;10.14291896
5.04442E-05;-0.007349049;;5.04442E-05;10.13957848
5.04452E-05;-0.00734905;;5.04452E-05;10.13623801
5.04462E-05;-0.007349051;;5.04462E-05;10.13289753
5.04472E-05;-0.007349053;;5.04472E-05;10.12955705
5.04482E-05;-0.007349054;;5.04482E-05;10.12621657
5.04492E-05;-0.007349055;;5.04492E-05;10.12287609
5.04502E-05;-0.007349056;;5.04502E-05;10.11953561
5.04512E-05;-0.007349058;;5.04512E-05;10.11619513
5.04522E-05;-0.007349059;;5.04522E-05;10.11285465
5.04532E-05;-0.00734906;;5.04532E-05;10.10951417
5.04542E-05;-0.007349062;;5.04542E-05;10.10617369
5.04552E-05;-0.007349063;;5.04552E-05;10.10283321
5.04562E-05;-0.007349064;;5.04562E-05;10.09949272
5.04572E-05;-0.007349065;;5.04572E-05;10.09615224
5.04582E-05;-0.007349066;;5.04582E-05;10.09281175
5.04592E-05;-0.007349068;;5.04592E-05;10.08947127
5.04602E-05;-0.007349069;;5.04602E-05;10.08613078
5.04612E-05;-0.00734907;;5.04612E-05;10.0827903
5.04622E-05;-0.007349071;;5.04622E-05;10.07944981
5.04632E-05;-0.007349072;;5.04632E-05;10.07610932
5.04642E-05;-0.007349074;;5.04642E-05;10.07276884
5.04652E-05;-0.007349075;;5.04652E-05;10.06942835
5.04662E-05;-0.007349076;;5.04662E-05;10.06608786
5.04672E-05;-0.007349077;;5.04672E-05;10.06274737
5.04682E-05;-0.007349078;;5.04682E-05;10.05940688
5.04692E-05;-0.00734908;;5.04692E-05;10.05606639
5.04702E-05;-0.007349081;;5.04702E-05;10.0527259
5.04712E-05;-0.007349082;;5.04712E-05;10.04938541
5.04722E-05;-0.007349083;;5.04722E-05;10.04604491
5.04732E-05;-0.007349084;;5.04732E-05;10.04270442
5.04742E-05;-0.007349085;;5.04742E-05;10.03936393
5.04752E-05;-0.007349086;;5.04752E-05;10.03602344
5.04762E-05;-0.007349087;;5.04762E-05;10.03268294
5.04772E-05;-0.007349089;;5.04772E-05;10.02934245
5.04782E-05;-0.00734909;;5.04782E-05;10.02600195
5.04792E-05;-0.007349091;;5.04792E-05;10.02266146
5.04802E-05;-0.007349092;;5.04802E-05;10.01932096
5.04812E-05;-0.007349093;;5.04812E-05;10.01598046
5.04822E-05;-0.007349094;;5.04822E-05;10.01263997
5.04832E-05;-0.007349095;;5.04832E-05;10.00929947
5.04842E-05;-0.007349096;;5.04842E-05;10.00595897
5.04852E-05;-0.007349097;;5.04852E-05;10.00261847
5.04862E-05;-0.007349098;;5.04862E-05;9.999277973
5.04872E-05;-0.007349099;;5.04872E-05;9.995937473
5.04882E-05;-0.007349101;;5.04882E-05;9.992596973
5.04892E-05;-0.007349102;;5.04892E-05;9.989256473
5.04902E-05;-0.007349103;;5.04902E-05;9.985915972
5.04912E-05;-0.007349104;;5.04912E-05;9.98257547
5.04922E-05;-0.007349105;;5.04922E-05;9.979234969
5.04932E-05;-0.007349106;;5.04932E-05;9.975894466
5.04942E-05;-0.007349107;;5.04942E-05;9.972553963
5.04952E-05;-0.007349108;;5.04952E-05;9.96921346
5.04962E-05;-0.007349109;;5.04962E-05;9.965872956
5.04972E-05;-0.00734911;;5.04972E-05;9.962532452
5.04982E-05;-0.007349111;;5.04982E-05;9.959191948
5.04992E-05;-0.007349112;;5.04992E-05;9.955851442
5.05002E-05;-0.007349113;;5.05002E-05;9.952510937
5.05012E-05;-0.007349114;;5.05012E-05;9.949170431
5.05022E-05;-0.007349115;;5.05022E-05;9.945829924
5.05032E-05;-0.007349116;;5.05032E-05;9.942489417
5.05042E-05;-0.007349117;;5.05042E-05;9.93914891
5.05052E-05;-0.007349118;;5.05052E-05;9.935808402
5.05062E-05;-0.007349119;;5.05062E-05;9.932467894
5.05072E-05;-0.00734912;;5.05072E-05;9.929127385
5.05082E-05;-0.00734912;;5.05082E-05;9.925786876
5.05092E-05;-0.007349121;;5.05092E-05;9.922446367
5.05102E-05;-0.007349122;;5.05102E-05;9.919105857
5.05112E-05;-0.007349123;;5.05112E-05;9.915765347
5.05122E-05;-0.007349124;;5.05122E-05;9.912424836
5.05132E-05;-0.007349125;;5.05132E-05;9.909084325
5.05142E-05;-0.007349126;;5.05142E-05;9.905743813
5.05152E-05;-0.007349127;;5.05152E-05;9.902403301
5.05162E-05;-0.007349128;;5.05162E-05;9.899062788
5.05172E-05;-0.007349129;;5.05172E-05;9.895722276
5.05182E-05;-0.00734913;;5.05182E-05;9.892381762
5.05192E-05;-0.007349131;;5.05192E-05;9.889041249
5.05202E-05;-0.007349131;;5.05202E-05;9.885700735
5.05212E-05;-0.007349132;;5.05212E-05;9.88236022
5.05222E-05;-0.007349133;;5.05222E-05;9.879019705
5.05232E-05;-0.007349134;;5.05232E-05;9.87567919
5.05242E-05;-0.007349135;;5.05242E-05;9.872338674
5.05252E-05;-0.007349136;;5.05252E-05;9.868998158
5.05262E-05;-0.007349137;;5.05262E-05;9.865657642
5.05272E-05;-0.007349137;;5.05272E-05;9.862317125
5.05282E-05;-0.007349138;;5.05282E-05;9.858976608
5.05292E-05;-0.007349139;;5.05292E-05;9.85563609
5.05302E-05;-0.00734914;;5.05302E-05;9.852295572
5.05312E-05;-0.007349141;;5.05312E-05;9.848955054
5.05322E-05;-0.007349142;;5.05322E-05;9.845614535
5.05332E-05;-0.007349142;;5.05332E-05;9.842274016
5.05342E-05;-0.007349143;;5.05342E-05;9.838933497
5.05352E-05;-0.007349144;;5.05352E-05;9.835592977
5.05362E-05;-0.007349145;;5.05362E-05;9.832252457
5.05372E-05;-0.007349146;;5.05372E-05;9.828911936
5.05382E-05;-0.007349146;;5.05382E-05;9.825571415
5.05392E-05;-0.007349147;;5.05392E-05;9.822230894
5.05402E-05;-0.007349148;;5.05402E-05;9.818890372
5.05412E-05;-0.007349149;;5.05412E-05;9.81554985
5.05422E-05;-0.00734915;;5.05422E-05;9.812209328
5.05432E-05;-0.00734915;;5.05432E-05;9.808868805
5.05442E-05;-0.007349151;;5.05442E-05;9.805528282
5.05452E-05;-0.007349152;;5.05452E-05;9.802187759
5.05462E-05;-0.007349153;;5.05462E-05;9.798847235
5.05472E-05;-0.007349153;;5.05472E-05;9.795506711
5.05482E-05;-0.007349154;;5.05482E-05;9.792166187
5.05492E-05;-0.007349155;;5.05492E-05;9.788825662
5.05502E-05;-0.007349156;;5.05502E-05;9.785485137
5.05512E-05;-0.007349156;;5.05512E-05;9.782144611
5.05522E-05;-0.007349157;;5.05522E-05;9.778804086
5.05532E-05;-0.007349158;;5.05532E-05;9.77546356
5.05542E-05;-0.007349158;;5.05542E-05;9.772123033
5.05552E-05;-0.007349159;;5.05552E-05;9.768782507
5.05562E-05;-0.00734916;;5.05562E-05;9.76544198
5.05572E-05;-0.00734916;;5.05572E-05;9.762101452
5.05582E-05;-0.007349161;;5.05582E-05;9.758760925
5.05592E-05;-0.007349162;;5.05592E-05;9.755420397
5.05602E-05;-0.007349163;;5.05602E-05;9.752079868
5.05612E-05;-0.007349163;;5.05612E-05;9.74873934
5.05622E-05;-0.007349164;;5.05622E-05;9.745398811
5.05632E-05;-0.007349165;;5.05632E-05;9.742058282
5.05642E-05;-0.007349165;;5.05642E-05;9.738717752
5.05652E-05;-0.007349166;;5.05652E-05;9.735377222
5.05662E-05;-0.007349167;;5.05662E-05;9.732036692
5.05672E-05;-0.007349167;;5.05672E-05;9.728696162
5.05682E-05;-0.007349168;;5.05682E-05;9.725522658
5.05692E-05;-0.007349168;;5.05692E-05;9.722182127
5.05702E-05;-0.007349169;;5.05702E-05;9.718841596
5.05712E-05;-0.00734917;;5.05712E-05;9.715501064
5.05722E-05;-0.00734917;;5.05722E-05;9.712160532
5.05732E-05;-0.007349171;;5.05732E-05;9.70882
5.05741E-05;-0.007349172;;5.05741E-05;9.705646494
5.05751E-05;-0.007349172;;5.05751E-05;9.702305962
5.05761E-05;-0.007349173;;5.05761E-05;9.698965429
5.05771E-05;-0.007349173;;5.05771E-05;9.695624896
5.05781E-05;-0.007349174;;5.05781E-05;9.692284362
5.05791E-05;-0.007349175;;5.05791E-05;9.688943828
5.05801E-05;-0.007349175;;5.05801E-05;9.685603294
5.05811E-05;-0.007349176;;5.05811E-05;9.68226276
5.05821E-05;-0.007349176;;5.05821E-05;9.678922226
5.05831E-05;-0.007349177;;5.05831E-05;9.675581691
5.05841E-05;-0.007349177;;5.05841E-05;9.672241156
5.05851E-05;-0.007349178;;5.05851E-05;9.66890062
5.05861E-05;-0.007349179;;5.05861E-05;9.665560085
5.05871E-05;-0.007349179;;5.05871E-05;9.662219549
5.05881E-05;-0.00734918;;5.05881E-05;9.658879013
5.05891E-05;-0.00734918;;5.05891E-05;9.655538477
5.05901E-05;-0.007349181;;5.05901E-05;9.65219794
5.05911E-05;-0.007349181;;5.05911E-05;9.648857403
5.05921E-05;-0.007349182;;5.05921E-05;9.645516866
5.05931E-05;-0.007349182;;5.05931E-05;9.642176329
5.05941E-05;-0.007349183;;5.05941E-05;9.638835791
5.05951E-05;-0.007349183;;5.05951E-05;9.635495254
5.05961E-05;-0.007349184;;5.05961E-05;9.632154716
5.05971E-05;-0.007349184;;5.05971E-05;9.628814177
5.05981E-05;-0.007349185;;5.05981E-05;9.625473639
5.05991E-05;-0.007349185;;5.05991E-05;9.6221331
5.06001E-05;-0.007349186;;5.06001E-05;9.618792561
5.06011E-05;-0.007349186;;5.06011E-05;9.615452022
5.06021E-05;-0.007349187;;5.06021E-05;9.612111483
5.06031E-05;-0.007349187;;5.06031E-05;9.608770943
5.06041E-05;-0.007349188;;5.06041E-05;9.605430404
5.06051E-05;-0.007349188;;5.06051E-05;9.602089864
5.06061E-05;-0.007349189;;5.06061E-05;9.598749323
5.06071E-05;-0.007349189;;5.06071E-05;9.595408783
5.06081E-05;-0.00734919;;5.06081E-05;9.592068242
5.06091E-05;-0.00734919;;5.06091E-05;9.588727701
5.06101E-05;-0.007349191;;5.06101E-05;9.58538716
5.06111E-05;-0.007349191;;5.06111E-05;9.582046619
5.06121E-05;-0.007349191;;5.06121E-05;9.578706078
5.06131E-05;-0.007349192;;5.06131E-05;9.575365536
5.06141E-05;-0.007349192;;5.06141E-05;9.572024994
5.06151E-05;-0.007349193;;5.06151E-05;9.568684452
5.06161E-05;-0.007349193;;5.06161E-05;9.56534391
5.06171E-05;-0.007349194;;5.06171E-05;9.562003368
5.06181E-05;-0.007349194;;5.06181E-05;9.558662825
5.06191E-05;-0.007349194;;5.06191E-05;9.555322282
5.06201E-05;-0.007349195;;5.06201E-05;9.551981739
5.06211E-05;-0.007349195;;5.06211E-05;9.548641196
5.06221E-05;-0.007349196;;5.06221E-05;9.545300653
5.06231E-05;-0.007349196;;5.06231E-05;9.541960109
5.06241E-05;-0.007349196;;5.06241E-05;9.538619566
5.06251E-05;-0.007349197;;5.06251E-05;9.535279022
5.06261E-05;-0.007349197;;5.06261E-05;9.531938478
5.06271E-05;-0.007349197;;5.06271E-05;9.528597934
5.06281E-05;-0.007349198;;5.06281E-05;9.525257389
5.06291E-05;-0.007349198;;5.06291E-05;9.521916845
5.06301E-05;-0.007349198;;5.06301E-05;9.5185763
5.06311E-05;-0.007349199;;5.06311E-05;9.515235755
5.06321E-05;-0.007349199;;5.06321E-05;9.51189521
5.06331E-05;-0.0073492;;5.06331E-05;9.508554665
5.06341E-05;-0.0073492;;5.06341E-05;9.50521412
5.06351E-05;-0.0073492;;5.06351E-05;9.501873574
5.06361E-05;-0.007349201;;5.06361E-05;9.498533029
5.06371E-05;-0.007349201;;5.06371E-05;9.495192483
5.06381E-05;-0.007349201;;5.06381E-05;9.491851937
5.06391E-05;-0.007349202;;5.06391E-05;9.488511391
5.06401E-05;-0.007349202;;5.06401E-05;9.485170845
5.06411E-05;-0.007349202;;5.06411E-05;9.481830298
5.06421E-05;-0.007349202;;5.06421E-05;9.478489752
5.06431E-05;-0.007349203;;5.06431E-05;9.475149205
5.06441E-05;-0.007349203;;5.06441E-05;9.471808658
5.06451E-05;-0.007349203;;5.06451E-05;9.468468111
5.06461E-05;-0.007349204;;5.06461E-05;9.465127564
5.06471E-05;-0.007349204;;5.06471E-05;9.461787017
5.06481E-05;-0.007349204;;5.06481E-05;9.45844647
5.06491E-05;-0.007349204;;5.06491E-05;9.455105923
5.06501E-05;-0.007349205;;5.06501E-05;9.451765375
5.06511E-05;-0.007349205;;5.06511E-05;9.448424827
5.06521E-05;-0.007349205;;5.06521E-05;9.44508428
5.06531E-05;-0.007349205;;5.06531E-05;9.441743732
5.06541E-05;-0.007349206;;5.06541E-05;9.438403184
5.06551E-05;-0.007349206;;5.06551E-05;9.435062636
5.06561E-05;-0.007349206;;5.06561E-05;9.431722087
5.06571E-05;-0.007349206;;5.06571E-05;9.428381539
5.06581E-05;-0.007349207;;5.06581E-05;9.425040991
5.06591E-05;-0.007349207;;5.06591E-05;9.421700442
5.06601E-05;-0.007349207;;5.06601E-05;9.418359893
5.06611E-05;-0.007349207;;5.06611E-05;9.415019345
5.06621E-05;-0.007349208;;5.06621E-05;9.411678796
5.06631E-05;-0.007349208;;5.06631E-05;9.408338247
5.06641E-05;-0.007349208;;5.06641E-05;9.404997698
5.06651E-05;-0.007349208;;5.06651E-05;9.401657149
5.06661E-05;-0.007349208;;5.06661E-05;9.398316599
5.06671E-05;-0.007349209;;5.06671E-05;9.39497605
5.06681E-05;-0.007349209;;5.06681E-05;9.391635501
5.06691E-05;-0.007349209;;5.06691E-05;9.388294951
5.06701E-05;-0.007349209;;5.06701E-05;9.384954402
5.06711E-05;-0.007349209;;5.06711E-05;9.381613852
5.06721E-05;-0.00734921;;5.06721E-05;9.378273302
5.06731E-05;-0.00734921;;5.06731E-05;9.374932752
5.06741E-05;-0.00734921;;5.06741E-05;9.371592202
5.06751E-05;-0.00734921;;5.06751E-05;9.368251652
5.06761E-05;-0.00734921;;5.06761E-05;9.364911102
5.06771E-05;-0.00734921;;5.06771E-05;9.361570552
5.06781E-05;-0.00734921;;5.06781E-05;9.358230002
5.06791E-05;-0.007349211;;5.06791E-05;9.354889452
5.06801E-05;-0.007349211;;5.06801E-05;9.351548902
5.06811E-05;-0.007349211;;5.06811E-05;9.348208351
5.06821E-05;-0.007349211;;5.06821E-05;9.344867801
5.06831E-05;-0.007349211;;5.06831E-05;9.34152725
5.06841E-05;-0.007349211;;5.06841E-05;9.3381867
5.06851E-05;-0.007349211;;5.06851E-05;9.334846149
5.06861E-05;-0.007349212;;5.06861E-05;9.331505598
5.06871E-05;-0.007349212;;5.06871E-05;9.328165048
5.06881E-05;-0.007349212;;5.06881E-05;9.324824497
5.06891E-05;-0.007349212;;5.06891E-05;9.321483946
5.06901E-05;-0.007349212;;5.06901E-05;9.318143395
5.06911E-05;-0.007349212;;5.06911E-05;9.314802844
5.06921E-05;-0.007349212;;5.06921E-05;9.311462293
5.06931E-05;-0.007349212;;5.06931E-05;9.308121742
5.06941E-05;-0.007349212;;5.06941E-05;9.304781191
5.06951E-05;-0.007349212;;5.06951E-05;9.30144064
5.06961E-05;-0.007349212;;5.06961E-05;9.298100089
5.06971E-05;-0.007349213;;5.06971E-05;9.294759538
5.06981E-05;-0.007349213;;5.06981E-05;9.291418987
5.06991E-05;-0.007349213;;5.06991E-05;9.288078436
5.07001E-05;-0.007349213;;5.07001E-05;9.284737884
5.07011E-05;-0.007349213;;5.07011E-05;9.281397333
5.07021E-05;-0.007349213;;5.07021E-05;9.278056782
5.07031E-05;-0.007349213;;5.07031E-05;9.274716231
5.07041E-05;-0.007349213;;5.07041E-05;9.271375679
5.07051E-05;-0.007349213;;5.07051E-05;9.268035128
5.07061E-05;-0.007349213;;5.07061E-05;9.264694576
5.07071E-05;-0.007349213;;5.07071E-05;9.261354025
5.07081E-05;-0.007349213;;5.07081E-05;9.258013474
5.07091E-05;-0.007349213;;5.07091E-05;9.254672922
5.07101E-05;-0.007349213;;5.07101E-05;9.251332371
5.07111E-05;-0.007349213;;5.07111E-05;9.24799182
5.07121E-05;-0.007349213;;5.07121E-05;9.244651268
5.07131E-05;-0.007349213;;5.07131E-05;9.241310717
5.07141E-05;-0.007349213;;5.07141E-05;9.237970165
5.07151E-05;-0.007349213;;5.07151E-05;9.234629614
5.07161E-05;-0.007349213;;5.07161E-05;9.231289062
5.07171E-05;-0.007349213;;5.07171E-05;9.227948511
5.07181E-05;-0.007349213;;5.07181E-05;9.22460796
5.07191E-05;-0.007349213;;5.07191E-05;9.221267408
5.07201E-05;-0.007349213;;5.07201E-05;9.217926857
5.07211E-05;-0.007349213;;5.07211E-05;9.214586305
5.07221E-05;-0.007349213;;5.07221E-05;9.211245754
5.07231E-05;-0.007349213;;5.07231E-05;9.207905203
5.07241E-05;-0.007349213;;5.07241E-05;9.204564651
5.07251E-05;-0.007349213;;5.07251E-05;9.2012241
5.07261E-05;-0.007349213;;5.07261E-05;9.197883549
5.07271E-05;-0.007349213;;5.07271E-05;9.194542997
5.07281E-05;-0.007349213;;5.07281E-05;9.191202446
5.07291E-05;-0.007349213;;5.07291E-05;9.187861895
5.07301E-05;-0.007349213;;5.07301E-05;9.184521344
5.07311E-05;-0.007349213;;5.07311E-05;9.181180793
5.07321E-05;-0.007349212;;5.07321E-05;9.177840241
5.07331E-05;-0.007349212;;5.07331E-05;9.17449969
5.07341E-05;-0.007349212;;5.07341E-05;9.171159139
5.07351E-05;-0.007349212;;5.07351E-05;9.167818588
5.07361E-05;-0.007349212;;5.07361E-05;9.164478037
5.07371E-05;-0.007349212;;5.07371E-05;9.161137486
5.07381E-05;-0.007349212;;5.07381E-05;9.157796935
5.07391E-05;-0.007349212;;5.07391E-05;9.154456384
5.07401E-05;-0.007349212;;5.07401E-05;9.151115834
5.07411E-05;-0.007349212;;5.07411E-05;9.147775283
5.07421E-05;-0.007349212;;5.07421E-05;9.144434732
5.07431E-05;-0.007349211;;5.07431E-05;9.141094181
5.07441E-05;-0.007349211;;5.07441E-05;9.137753631
5.07451E-05;-0.007349211;;5.07451E-05;9.13441308
5.07461E-05;-0.007349211;;5.07461E-05;9.13107253
5.07471E-05;-0.007349211;;5.07471E-05;9.127731979
5.07481E-05;-0.007349211;;5.07481E-05;9.124391429
5.07491E-05;-0.007349211;;5.07491E-05;9.121050879
5.07501E-05;-0.007349211;;5.07501E-05;9.117710328
5.07511E-05;-0.00734921;;5.07511E-05;9.114369778
5.07521E-05;-0.00734921;;5.07521E-05;9.111029228
5.07531E-05;-0.00734921;;5.07531E-05;9.107688678
5.07541E-05;-0.00734921;;5.07541E-05;9.104348128
5.07551E-05;-0.00734921;;5.07551E-05;9.101007578
5.07561E-05;-0.00734921;;5.07561E-05;9.097667028
5.07571E-05;-0.007349209;;5.07571E-05;9.094326478
5.07581E-05;-0.007349209;;5.07581E-05;9.090985928
5.07591E-05;-0.007349209;;5.07591E-05;9.087645379
5.07601E-05;-0.007349209;;5.07601E-05;9.084304829
5.07611E-05;-0.007349209;;5.07611E-05;9.08096428
5.07621E-05;-0.007349209;;5.07621E-05;9.07762373
5.07631E-05;-0.007349208;;5.07631E-05;9.074283181
5.07641E-05;-0.007349208;;5.07641E-05;9.070942632
5.07651E-05;-0.007349208;;5.07651E-05;9.067602083
5.07661E-05;-0.007349208;;5.07661E-05;9.064261534
5.07671E-05;-0.007349208;;5.07671E-05;9.060920985
5.07681E-05;-0.007349207;;5.07681E-05;9.057580436
5.07691E-05;-0.007349207;;5.07691E-05;9.054239887
5.07701E-05;-0.007349207;;5.07701E-05;9.050899339
5.07711E-05;-0.007349207;;5.07711E-05;9.04755879
5.07721E-05;-0.007349206;;5.07721E-05;9.044218242
5.07731E-05;-0.007349206;;5.07731E-05;9.040877693
5.07741E-05;-0.007349206;;5.07741E-05;9.037537145
5.07751E-05;-0.007349206;;5.07751E-05;9.034196597
5.07761E-05;-0.007349206;;5.07761E-05;9.030856049
5.07771E-05;-0.007349205;;5.07771E-05;9.027515501
5.07781E-05;-0.007349205;;5.07781E-05;9.024174953
5.07791E-05;-0.007349205;;5.07791E-05;9.020834405
5.07801E-05;-0.007349205;;5.07801E-05;9.017493858
5.07811E-05;-0.007349204;;5.07811E-05;9.01415331
5.07821E-05;-0.007349204;;5.07821E-05;9.010812763
5.07831E-05;-0.007349204;;5.07831E-05;9.007472216
5.07841E-05;-0.007349203;;5.07841E-05;9.004131669
5.07851E-05;-0.007349203;;5.07851E-05;9.000791122
5.07861E-05;-0.007349203;;5.07861E-05;8.997450575
5.07871E-05;-0.007349203;;5.07871E-05;8.994110028
5.07881E-05;-0.007349202;;5.07881E-05;8.990769481
5.07891E-05;-0.007349202;;5.07891E-05;8.987428935
5.07901E-05;-0.007349202;;5.07901E-05;8.984088389
5.07911E-05;-0.007349202;;5.07911E-05;8.980747842
5.07921E-05;-0.007349201;;5.07921E-05;8.977407296
5.07931E-05;-0.007349201;;5.07931E-05;8.97406675
5.07941E-05;-0.007349201;;5.07941E-05;8.970726205
5.07951E-05;-0.0073492;;5.07951E-05;8.967385659
5.07961E-05;-0.0073492;;5.07961E-05;8.964045114
5.07971E-05;-0.0073492;;5.07971E-05;8.960704568
5.07981E-05;-0.007349199;;5.07981E-05;8.957364023
5.07991E-05;-0.007349199;;5.07991E-05;8.954023478
5.08001E-05;-0.007349199;;5.08001E-05;8.950682933
5.08011E-05;-0.007349198;;5.08011E-05;8.947342388
5.08021E-05;-0.007349198;;5.08021E-05;8.944001844
5.08031E-05;-0.007349198;;5.08031E-05;8.940661299
5.08041E-05;-0.007349197;;5.08041E-05;8.937320755
5.08051E-05;-0.007349197;;5.08051E-05;8.933980211
5.08061E-05;-0.007349197;;5.08061E-05;8.930639667
5.08071E-05;-0.007349196;;5.08071E-05;8.927299123
5.08081E-05;-0.007349196;;5.08081E-05;8.923958579
5.08091E-05;-0.007349196;;5.08091E-05;8.920618036
5.08101E-05;-0.007349195;;5.08101E-05;8.917277492
5.08111E-05;-0.007349195;;5.08111E-05;8.913936949
5.08121E-05;-0.007349194;;5.08121E-05;8.910596406
5.08131E-05;-0.007349194;;5.08131E-05;8.907255863
5.08141E-05;-0.007349194;;5.08141E-05;8.903915321
5.08151E-05;-0.007349193;;5.08151E-05;8.900741805
5.08161E-05;-0.007349193;;5.08161E-05;8.897401263
5.08171E-05;-0.007349193;;5.08171E-05;8.894060721
5.08181E-05;-0.007349192;;5.08181E-05;8.890720179
5.08191E-05;-0.007349192;;5.08191E-05;8.887379637
5.08201E-05;-0.007349191;;5.08201E-05;8.884039096
5.08211E-05;-0.007349191;;5.08211E-05;8.880698554
5.08221E-05;-0.00734919;;5.08221E-05;8.877358013
5.08231E-05;-0.00734919;;5.08231E-05;8.874017472
5.08241E-05;-0.00734919;;5.08241E-05;8.870676931
5.08251E-05;-0.007349189;;5.08251E-05;8.86733639
5.08261E-05;-0.007349189;;5.08261E-05;8.86399585
5.08271E-05;-0.007349188;;5.08271E-05;8.86065531
5.08281E-05;-0.007349188;;5.08281E-05;8.85731477
5.08291E-05;-0.007349188;;5.08291E-05;8.85397423
5.08301E-05;-0.007349187;;5.08301E-05;8.85063369
5.08311E-05;-0.007349187;;5.08311E-05;8.847293151
5.08321E-05;-0.007349186;;5.08321E-05;8.843952611
5.08331E-05;-0.007349186;;5.08331E-05;8.840612072
5.08341E-05;-0.007349185;;5.08341E-05;8.837271533
5.08351E-05;-0.007349185;;5.08351E-05;8.833930995
5.08361E-05;-0.007349184;;5.08361E-05;8.830590456
5.08371E-05;-0.007349184;;5.08371E-05;8.827249918
5.08381E-05;-0.007349183;;5.08381E-05;8.82390938
5.08391E-05;-0.007349183;;5.08391E-05;8.820568842
5.08401E-05;-0.007349182;;5.08401E-05;8.817228305
5.08411E-05;-0.007349182;;5.08411E-05;8.813887767
5.08421E-05;-0.007349182;;5.08421E-05;8.81054723
5.08431E-05;-0.007349181;;5.08431E-05;8.807206693
5.08441E-05;-0.007349181;;5.08441E-05;8.803866156
5.08451E-05;-0.00734918;;5.08451E-05;8.80052562
5.08461E-05;-0.00734918;;5.08461E-05;8.797185084
5.08471E-05;-0.007349179;;5.08471E-05;8.793844548
5.08481E-05;-0.007349179;;5.08481E-05;8.790504012
5.08491E-05;-0.007349178;;5.08491E-05;8.787163476
5.08501E-05;-0.007349178;;5.08501E-05;8.783822941
5.08511E-05;-0.007349177;;5.08511E-05;8.780482406
5.08521E-05;-0.007349176;;5.08521E-05;8.777141871
5.08531E-05;-0.007349176;;5.08531E-05;8.773801336
5.08541E-05;-0.007349175;;5.08541E-05;8.770460802
5.08551E-05;-0.007349175;;5.08551E-05;8.767120268
5.08561E-05;-0.007349174;;5.08561E-05;8.763779734
5.08571E-05;-0.007349174;;5.08571E-05;8.7604392
5.08581E-05;-0.007349173;;5.08581E-05;8.757098667
5.08591E-05;-0.007349173;;5.08591E-05;8.753758133
5.08601E-05;-0.007349172;;5.08601E-05;8.7504176
5.08611E-05;-0.007349172;;5.08611E-05;8.747077068
5.08621E-05;-0.007349171;;5.08621E-05;8.743736535
5.08631E-05;-0.007349171;;5.08631E-05;8.740396003
5.08641E-05;-0.00734917;;5.08641E-05;8.737055471
5.08651E-05;-0.007349169;;5.08651E-05;8.733714939
5.08661E-05;-0.007349169;;5.08661E-05;8.730374408
5.08671E-05;-0.007349168;;5.08671E-05;8.727033877
